21 - Wine sales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Period;;;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wine;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;;Porto Branco;;;Porto Tawny;;;Porto Ruby;;;Porto Rosé;;;Porto Vintage;;;Porto LBV;;;Porto Colheitas;;;Porto com Indicação de Idade;;;Porto Reserva;;;Porto Reserva Tawny;;;Porto Crusted;;
Indonesia;Asia;South-Eastern Asia;2;0;---;23;101;4,51;5;20;4,51;---;---;---;5;91;20,18;2;0;---;---;---;---;2;0;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;252;1.704;6,76;---;---;---;---;---;---;45;1.283;28,5;252;2.545;10,1;---;---;---;192;3.687;19,2;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Ireland;Europe;Northern Europe;668;3.335;4,99;42.642;144.569;3,39;155.333;918.086;5,91;48;330;6,88;1.033;35.365;34,24;10.249;83.660;8,16;222;4.564;20,56;6.728;87.221;12,96;17.895;89.899;5,02;47.651;345.881;7,26;45;552;12,27;1.315;6.933;5,27;4.933;18.374;3,72;143.343;869.325;6,06;68;396;5,87;2.078;55.583;26,75;8.798;71.984;8,18;164;5.321;32,4;3.390;56.037;16,53;12.052;74.510;6,18;36.564;266.698;7,29;---;---;---;914;5.081;5,56;797;5.370;6,74;124.248;746.507;6,01;90;528;5,87;1.681;41.582;24,74;12.764;100.710;7,89;216;5.482;25,38;7.819;89.541;11,45;11.275;73.575;6,53;33.899;244.674;7,22;---;---;---;1.155;5.805;5,03;1.013;5.707;5,64;154.086;928.706;6,03;---;---;---;1.616;44.544;27,56;12.578;99.162;7,88;167;7.368;44,25;10.490;117.461;11,2;16.566;110.505;6,67;51.876;376.435;7,26;158;1.575;10;2.778;14.976;5,39;1.258;7.997;6,36;151.536;890.307;5,88;3.276;29.640;9,05;1.766;30.857;17,47;13.547;124.098;9,16;324;7.252;22,38;17.278;121.850;7,05;22.438;146.766;6,54;49.892;362.501;7,27;9;119;13,2
Iceland;Europe;Northern Europe;3.933;15.888;4,04;3.240;15.813;4,88;9.765;41.500;4,25;---;---;---;27;342;12,65;2.534;19.454;7,68;---;---;---;1.884;27.198;14,44;4.284;26.755;6,25;45;416;9,24;---;---;---;864;3.688;4,27;3.249;16.837;5,18;3.996;17.472;4,37;---;---;---;18;230;12,78;4.056;31.909;7,87;---;---;---;3.068;41.248;13,45;6.821;38.136;5,59;---;---;---;---;---;---;2.223;8.940;4,02;2.615;13.737;5,25;4.005;16.458;4,11;---;---;---;27;335;12,39;2.076;17.699;8,53;---;---;---;2.118;31.963;15,09;4.751;27.152;5,72;---;---;---;---;---;---;2.009;9.021;4,49;3.939;21.512;5,46;4.875;23.915;4,91;---;---;---;82;1.349;16,43;4.295;36.099;8,41;---;---;---;3.599;53.613;14,9;6.561;43.183;6,58;---;---;---;---;---;---;2.813;13.527;4,81;3.281;18.683;5,7;4.569;23.225;5,08;---;---;---;72;713;9,9;2.052;17.692;8,62;---;---;---;2.807;42.785;15,24;5.715;37.227;6,51;---;---;---;---;---;---
Israel;Asia;Western Asia;50;173;3,49;2.995;11.250;3,76;457;1.701;3,72;---;---;---;102;2.135;20,93;422;3.500;8,29;---;---;---;401;5.289;13,18;2.748;17.467;6,36;---;---;---;---;---;---;68;279;4,13;2.223;8.658;3,89;576;2.810;4,88;---;---;---;225;3.024;13,44;288;2.427;8,43;---;---;---;447;6.976;15,61;2.079;11.349;5,46;---;---;---;---;---;---;279;1.347;4,83;1.295;6.872;5,31;989;5.510;5,57;9;49;5,47;155;5.692;36,66;934;8.268;8,85;---;---;---;915;14.368;15,7;1.576;10.464;6,64;2;14;9,2;---;---;---;572;2.849;4,99;3.695;17.385;4,71;1.179;6.723;5,7;---;---;---;374;5.749;15,39;1.051;9.305;8,86;36;3.682;102,28;1.037;22.558;21,76;1.679;11.113;6,62;450;4.418;9,82;---;---;---;1.878;12.440;6,62;5.292;25.304;4,78;1.191;7.784;6,54;2;0;---;383;3.707;9,69;1.096;7.759;7,08;6;600;100;1.689;26.552;15,72;2.829;16.382;5,79;2;0;---;---;---;---
Italy;Europe;Southern Europe;36.153;145.155;4,02;143.507;549.302;3,83;296.919;1.278.825;4,31;3.027;10.024;3,31;1.366;30.096;22,04;21.011;176.860;8,42;358;6.721;18,79;8.406;134.741;16,03;5.957;38.931;6,54;1.296;11.912;9,19;27;234;8,67;27.042;111.578;4,13;156.326;607.364;3,89;326.424;1.471.814;4,51;4.251;16.084;3,78;1.742;54.192;31,1;16.205;137.693;8,5;763;20.568;26,97;9.512;155.136;16,31;4.982;35.561;7,14;1.568;12.060;7,69;---;---;---;34.390;139.902;4,07;147.023;624.149;4,25;351.665;1.590.221;4,52;51;303;5,94;806;28.352;35,17;17.365;146.733;8,45;752;17.876;23,76;11.008;179.484;16,31;5.709;41.948;7,35;2.846;23.028;8,09;225;2.250;10;36.750;144.487;3,93;109.259;461.128;4,22;336.175;1.538.354;4,58;39;349;8,95;1.327;51.534;38,84;19.835;170.220;8,58;660;21.697;32,87;12.499;210.514;16,84;5.333;37.225;6,98;3.247;27.358;8,43;---;---;---;35.907;145.074;4,04;117.099;489.657;4,18;329.202;1.492.992;4,54;60;413;6,88;1.322;50.593;38,28;19.036;165.883;8,71;1.103;20.876;18,93;10.362;196.025;18,92;5.637;42.186;7,48;5.117;41.902;8,19;153;1.674;10,94
Japan;Asia;Eastern Asia;21.688;183.811;8,48;4.273;20.806;4,87;159.626;1.415.438;8,87;288;1.313;4,56;1.929;60.084;31,15;1.892;17.071;9,02;620;26.209;42,31;6.964;139.393;20,02;1.763;10.657;6,04;135;918;6,8;---;---;---;29.453;212.377;7,21;7.287;36.389;4,99;158.544;1.131.908;7,14;378;1.648;4,36;483;14.288;29,58;2.789;26.623;9,55;262;3.542;13,53;6.604;117.158;17,74;574;4.941;8,61;450;3.016;6,7;---;---;---;19.100;128.093;6,71;7.822;43.538;5,57;153.455;1.035.150;6,75;158;833;5,29;1.745;52.009;29,8;542;4.781;8,82;316;11.523;36,5;4.889;102.561;20,98;410;2.703;6,59;1.170;5.775;4,94;---;---;---;19.376;135.258;6,98;4.061;24.015;5,91;154.230;1.073.440;6,96;135;821;6,08;598;19.163;32,06;1.149;10.884;9,47;256;8.922;34,89;5.883;129.271;21,97;684;4.758;6,96;1.324;8.444;6,38;2;0;---;28.142;212.483;7,55;6.444;29.100;4,52;156.159;1.169.143;7,49;92;444;4,85;831;25.137;30,26;966;9.003;9,32;185;8.578;46,31;4.110;111.172;27,05;293;2.634;9,01;5;40;8,97;---;---;---
Jordan;Asia;Western Asia;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;158;760;4,83;158;760;4,82;158;760;4,82;---;---;---;---;---;---;36;318;8,84;---;---;---;18;427;23,71;158;1.102;7;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;45;398;8,84;---;---;---;18;272;15,09;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Laos;Asia;South-Eastern Asia;---;---;---;90;536;5,96;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;90;548;6,08;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;90;566;6,29;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Latvia;Europe;Northern Europe;6.013;26.325;4,38;11.984;53.688;4,48;28.439;130.447;4,59;67;660;9,85;147;4.940;33,6;1.435;11.937;8,32;165;3.491;21,16;3.553;77.823;21,9;4.542;32.730;7,21;---;---;---;14;117;8,67;7.859;32.478;4,13;12.971;69.161;5,33;33.050;146.369;4,43;588;3.432;5,84;896;34.834;38,87;1.791;14.945;8,34;383;9.619;25,1;3.615;66.351;18,35;3.494;24.571;7,03;457;3.455;7,56;2;0;---;8.449;38.641;4,57;11.763;51.377;4,37;21.681;93.297;4,3;1.945;14.947;7,68;945;34.993;37,03;2.965;27.463;9,26;545;31.752;58,23;4.568;86.408;18,92;6.408;40.384;6,3;---;---;---;207;2.598;12,55;1.183;7.965;6,73;4.795;22.699;4,73;6.919;32.869;4,75;150;1.457;9,71;190;6.359;33,51;2.372;22.784;9,6;605;29.896;49,46;1.342;26.098;19,44;4.035;20.550;5,09;180;1.848;10,27;87;1.063;12,22;3.223;17.809;5,53;8.537;37.480;4,39;18.574;76.953;4,14;225;1.320;5,87;90;3.300;36,67;929;8.847;9,52;16;637;40,42;2.079;38.677;18,61;5.638;35.388;6,28;2;0;---;234;2.795;11,95
Lebanon;Asia;Western Asia;---;---;---;750;3.285;4,38;---;---;---;---;---;---;27;1.357;50,26;27;231;8,56;---;---;---;90;1.285;14,28;54;352;6,51;---;---;---;---;---;---;---;---;---;---;---;---;180;996;5,53;---;---;---;---;---;---;63;637;10,11;---;---;---;68;1.844;27,31;---;---;---;---;---;---;---;---;---;99;440;4,44;473;2.089;4,42;---;---;---;---;---;---;72;3.887;53,98;111;1.101;9,92;3;1.145;381,63;173;6.977;40,45;54;358;6,64;---;---;---;45;437;9,7;115;587;5,12;836;3.737;4,47;90;390;4,33;---;---;---;134;7.579;56,77;79;898;11,44;46;1.866;40,79;105;4.980;47,43;76;597;7,91;---;---;---;---;---;---;90;390;4,33;1.080;4.680;4,33;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Liechtenstein;Europe;Western Europe;131;850;6,51;---;---;---;---;---;---;---;---;---;---;---;---;41;524;12,93;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;681;4.317;6,34;37;624;16,98;1;0;---;---;---;---;289;6.120;21,19;181;2.324;12,86;---;---;---;621;12.906;20,79;513;3.910;7,62;---;---;---;---;---;---;617;2.790;4,53;---;---;---;---;---;---;---;---;---;108;2.610;24,17;173;1.920;11,08;---;---;---;549;10.931;19,91;234;1.552;6,63;---;---;---;---;---;---;446;2.017;4,53;---;---;---;---;---;---;---;---;---;248;6.236;25,2;153;1.740;11,37;---;---;---;604;15.009;24,86;378;1.833;4,85;---;---;---;---;---;---;216;978;4,53;---;---;---;---;---;---;95;489;5,17;41;1.019;25,15;74;905;12,32;---;---;---;324;10.948;33,79;216;1.397;6,47;---;---;---;---;---;---
Lithuania;Europe;Northern Europe;3.546;14.381;4,06;20.687;68.556;3,31;23.292;86.188;3,7;---;---;---;360;11.198;31,11;1.116;10.025;8,98;---;---;---;2.864;30.917;10,8;1.296;9.048;6,98;90;682;7,58;63;546;8,67;1.989;7.989;4,02;27.504;92.951;3,38;12.434;44.670;3,59;---;---;---;477;7.142;14,97;1.080;10.256;9,5;14;219;16,22;2.345;26.667;11,37;1.481;9.859;6,66;72;646;8,98;---;---;---;7.412;26.303;3,55;21.042;78.709;3,74;17.766;68.632;3,86;---;---;---;200;4.040;20,25;1.490;13.440;9,02;83;2.704;32,48;5.705;50.575;8,87;567;4.085;7,21;437;3.297;7,55;---;---;---;2.570;11.199;4,36;15.215;56.468;3,71;18.635;74.962;4,02;---;---;---;1.877;24.823;13,23;4.869;30.363;6,24;---;---;---;1.287;22.638;17,59;1.404;9.716;6,92;189;1.428;7,56;---;---;---;761;3.031;3,99;6.113;28.230;4,62;22.968;90.139;3,92;---;---;---;86;2.316;27,08;879;6.877;7,82;5;1.796;342,13;1.089;19.514;17,93;672;4.534;6,75;109;826;7,59;---;---;---
Airport Shps Portugal;Europe;Southern Europe;675;2.650;3,93;74.895;206.124;2,75;22.411;60.597;2,7;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;2;0;---;2;0;---;---;---;---;---;---;---;5;114;25,33;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;135;1.266;9,38;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;225;2.111;9,38;---;---;---
Luxembourg;Europe;Western Europe;33.965;126.269;3,72;125.185;457.240;3,65;33.965;141.449;4,16;---;---;---;599;18.198;30,37;851;7.724;9,07;332;4.333;13,07;12.030;163.726;13,61;3.204;17.671;5,52;10.196;69.537;6,82;---;---;---;29.462;118.694;4,03;113.526;440.597;3,88;30.015;139.390;4,64;248;1.386;5,6;551;14.363;26,09;1.174;10.190;8,68;244;6.291;25,81;10.652;161.851;15,19;3.135;18.052;5,76;8.797;69.135;7,86;---;---;---;34.728;146.196;4,21;126.366;505.653;4;30.316;135.449;4,47;149;822;5,54;743;21.128;28,45;1.296;11.822;9,12;258;7.939;30,81;11.775;188.671;16,02;3.863;22.782;5,9;8.000;62.878;7,86;---;---;---;29.619;129.466;4,37;104.697;431.510;4,12;33.160;146.439;4,42;180;1.071;5,95;595;16.476;27,68;678;6.331;9,33;302;10.360;34,34;11.263;181.818;16,14;2.732;18.323;6,71;7.613;62.742;8,24;23;225;10;30.483;130.352;4,28;119.518;480.384;4,02;33.487;144.549;4,32;168;1.354;8,08;562;16.138;28,73;1.749;17.882;10,22;295;12.492;42,36;13.733;205.466;14,96;2.114;14.688;6,95;11.350;95.202;8,39;---;---;---
Mexico;North America;Central America;4.955;22.777;4,6;119.268;492.614;4,13;5.472;24.356;4,45;1.350;7.854;5,82;225;3.240;14,4;675;6.059;8,98;90;2.100;23,33;11.336;236.284;20,84;4.805;34.113;7,1;5.490;33.695;6,14;---;---;---;2.656;12.342;4,65;119.375;507.210;4,25;5.981;26.742;4,47;2.693;16.496;6,13;19;2.148;114,58;433;4.120;9,52;271;3.788;13,99;10.328;247.807;23,99;3.991;28.112;7,04;824;6.560;7,97;---;---;---;4.334;19.588;4,52;68.644;286.583;4,17;2.080;9.536;4,59;1.594;10.365;6,5;136;2.780;20,48;797;7.489;9,39;434;7.110;16,4;14.823;290.956;19,63;5.646;37.959;6,72;46;361;7,88;---;---;---;3.717;18.487;4,97;87.773;437.076;4,98;5.310;27.889;5,25;1.059;3.042;2,87;108;4.718;43,68;333;3.205;9,63;378;11.235;29,72;9.503;212.309;22,34;5.693;37.435;6,58;351;2.721;7,75;---;---;---;6.003;26.768;4,46;86.274;427.851;4,96;4.662;21.245;4,56;473;3.053;6,46;513;12.557;24,48;1.127;13.306;11,81;23;330;14,66;11.103;275.620;24,82;4.950;38.161;7,71;927;7.236;7,81;---;---;---
Macao;Asia;Eastern Asia;2.463;10.677;4,34;10.090;45.997;4,56;9.745;44.628;4,58;299;1.442;4,83;2.179;56.619;25,98;2.958;27.291;9,23;4.515;355.683;78,78;4.416;95.234;21,57;605;5.046;8,35;2.108;14.415;6,84;---;---;---;3.152;15.753;5;12.118;56.883;4,69;11.489;50.984;4,44;128;702;5,48;1.309;34.221;26,14;949;6.628;6,99;199;29.465;148,25;2.123;700.456;329,9;1.547;11.690;7,56;621;3.854;6,21;14;171;12,67;3.239;15.704;4,85;6.508;29.816;4,58;8.783;38.036;4,33;653;4.431;6,79;1.811;59.010;32,58;880;8.402;9,55;299;8.601;28,81;4.224;622.550;147,39;253;1.743;6,89;2.301;13.514;5,87;135;1.350;10;4.795;24.937;5,2;7.773;38.484;4,95;7.764;43.704;5,63;135;1.014;7,51;868;21.002;24,2;980;7.906;8,07;112;10.495;93,79;2.175;80.786;37,15;2.101;18.923;9,01;1.350;11.180;8,28;---;---;---;3.194;15.113;4,73;4.297;18.676;4,35;8.701;44.002;5,06;---;---;---;908;25.947;28,57;918;8.768;9,55;128;9.907;77,7;2.933;488.012;166,37;123;1.370;11,16;1.002;5.806;5,79;---;---;---
Macedonia;Europe;Southern Europe;---;---;---;45;189;4,2;18;76;4,2;14;74;5,44;---;---;---;5;49;10,8;---;---;---;5;63;14;5;31;6,8;5;34;7,53;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Malaysia;Asia;South-Eastern Asia;126;767;6,08;4.217;23.670;5,61;3.605;19.873;5,51;---;---;---;9;1.512;168;1.031;9.036;8,77;---;---;---;752;15.798;21,02;144;810;5,62;---;---;---;---;---;---;---;---;---;2.745;16.440;5,99;2.358;13.184;5,59;---;---;---;117;2.992;25,57;617;5.716;9,27;27;561;20,78;653;13.253;20,31;---;---;---;---;---;---;---;---;---;270;1.344;4,98;2.655;15.901;5,99;2.871;16.574;5,77;144;570;3,96;---;---;---;846;8.118;9,6;45;6.600;146,67;930;19.343;20,8;252;1.966;7,8;---;---;---;---;---;---;531;2.890;5,44;2.520;14.714;5,84;3.546;19.783;5,58;234;1.109;4,74;23;432;19,2;963;8.753;9,09;---;---;---;657;15.676;23,86;90;606;6,73;---;---;---;---;---;---;261;1.453;5,57;1.413;8.478;6;1.953;11.566;5,92;45;226;5,02;---;---;---;342;3.180;9,3;---;---;---;567;12.841;22,65;504;3.931;7,8;---;---;---;---;---;---
Malawi;Africa;Eastern Africa;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;9;1.200;133,33;23;450;20;---;---;---;50;2.820;56,97;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;32;210;6,67;---;---;---;36;516;14,33;9;180;20;---;---;---;---;---;---
Malta;Europe;Southern Europe;545;2.640;4,85;2.552;13.049;5,11;10.034;47.830;4,77;---;---;---;257;6.073;23,68;423;3.939;9,31;9;139;15,44;530;12.340;23,31;134;1.071;8,02;225;1.948;8,66;---;---;---;482;2.452;5,09;3.767;20.996;5,57;9.757;48.593;4,98;45;255;5,67;340;11.880;34,97;428;3.827;8,95;59;997;17,04;591;14.389;24,35;246;1.803;7,33;---;---;---;---;---;---;473;2.366;5,01;2.898;14.110;4,87;10.661;52.790;4,95;54;306;5,67;92;1.845;20;414;4.015;9,7;41;1.663;41,07;553;10.073;18,22;81;826;10,2;117;977;8,35;---;---;---;572;2.977;5,21;4.905;25.870;5,27;15.192;76.812;5,06;80;598;7,52;270;6.465;23,95;671;6.466;9,64;45;1.159;25,76;758;17.920;23,63;339;3.213;9,48;144;1.117;7,75;---;---;---;774;4.181;5,4;2.732;14.542;5,32;11.934;60.090;5,04;63;357;5,67;173;3.582;20,76;637;5.608;8,81;75;3.356;44,75;1.228;29.611;24,12;756;6.387;8,45;131;1.094;8,38;---;---;---
Morocco;Africa;North Africa;117;463;3,96;1.800;7.120;3,96;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;891;3.678;4,13;2.376;9.662;4,07;2.925;11.950;4,09;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;999;4.242;4,25;2.268;9.324;4,11;2.250;9.700;4,31;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;1.098;4.614;4,2;1.080;4.440;4,11;900;3.900;4,33;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;882;3.722;4,22;1.134;4.662;4,11;2.633;12.731;4,84;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Martinique;North America;Caribbean;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;270;1.086;4,02;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Mozambique;Africa;Eastern Africa;441;2.286;5,18;17.082;77.183;4,52;3.578;16.566;4,63;450;2.881;6,4;108;4.676;43,3;90;823;9,15;---;---;---;1.339;26.116;19,51;---;---;---;855;6.883;8,05;---;---;---;455;2.090;4,6;14.387;69.021;4,8;225;1.188;5,28;218;1.402;6,43;36;962;26,73;10;98;10;---;---;---;259;4.642;17,96;19;144;7,65;2.179;18.090;8,3;---;---;---;416;2.041;4,91;24.018;115.910;4,83;5.636;27.173;4,82;135;861;6,38;63;1.560;24,76;2;0;---;---;---;---;330;6.107;18,51;135;1.221;9,05;1.260;10.212;8,11;---;---;---;1.256;6.338;5,04;10.287;51.261;4,98;1.800;9.026;5,01;1;0;---;---;---;---;158;2.160;13,71;---;---;---;194;5.072;26,21;---;---;---;3.218;26.765;8,32;---;---;---;648;3.138;4,84;21.110;103.825;4,92;1.503;7.233;4,81;---;---;---;9;245;27,27;77;1.284;16,78;---;---;---;113;2.818;25,05;---;---;---;261;2.048;7,85;---;---;---
Mongolia;Asia;Eastern Asia;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;216;1.060;4,91;239;1.168;4,9;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;450;2.274;5,05;450;2.274;5,05;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Montenegro;Europe;Southern Europe;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;14;0;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;18;0;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Namibia;Africa;Southern Africa;522;2.551;4,89;675;3.044;4,51;666;3.024;4,54;---;---;---;32;998;31,69;23;191;8,48;95;2.132;22,57;365;10.109;27,73;---;---;---;90;636;7,07;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;8;108;14,33;---;---;---;---;---;---;---;---;---;8;135;18;---;---;---;53;2.646;50,4;63;385;6,11;63;425;6,74;---;---;---;90;432;4,8;360;1.632;4,53;450;2.040;4,53;---;---;---;---;---;---;45;382;8,48;8;0;---;54;1.291;23,91;---;---;---;45;318;7,07;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
Nepal;Asia;Southern Asia;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;6.000;42.670;7,11;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
